Soil_ID,Layer_Number,Layer_Depth,Bulk_Density,Clay_Ratio,Silt_Ratio,Sand_Ratio,Rock_Ratio,Very_Fine_Sand_Ratio,CaCO3_Content,Saturated_Conductivity,Field_Capacity,Wilting_Point,Volcanic_Code,Base_Saturation,Unstable_Aggregate_Ratio,pH,Organic_Matter_Ratio,Organic_N_Ratio,Inorganic_N_Ratio,Organic_P_Ratio,Inorganic_P_Ratio,Soil_Structure_Code,Input_Units_Code
HnB,    10, 1020.0000,    1.9100,    0.3800,    0.4300,    0.1900,    0.0700,    0.0600,    0.1000,   10.1520,    0.3370,    0.2380,,,,    7.5000,    0.0025,,,,,,1
HnB,    11, 1320.0000,    2.0100,    0.3500,    0.4000,    0.2500,    0.0600,    0.0700,    0.1200,    3.3120,    0.2850,    0.2540,,,,    7.0000,    0.0025,,,,,,1
HnB,    12, 1450.0000,    1.8400,    0.4200,    0.3800,    0.2000,    0.0400,    0.0500,    0.0000,   10.1520,    0.3300,    0.2400,,,,    7.0000,    0.0125,,,,,,1
HnB,    13, 2000.0000,    2.0400,    0.3200,    0.4600,    0.2200,    0.0700,    0.0700,    0.2500,    2.6640,    0.2660,    0.2370,,,,    7.9000,    0.0025,,,,,,1
HrB,     1,  250.0000,    1.5000,    0.1600,    0.4020,    0.4380,    0.0800,    0.1230,    0.0000,   33.0120,    0.2620,    0.1130,,,,    6.5000,    0.0200,,,,,,1
HrB,     2,  760.0000,    1.6800,    0.2650,    0.3560,    0.3790,    0.1400,    0.1120,    0.0300,   33.0120,    0.2780,    0.1620,,,,    6.7000,    0.0125,,,,,,1
HrB,     3, 1270.0000,    2.0700,    0.3200,    0.3320,    0.3480,    0.0700,    0.1050,    0.1500,    8.3880,    0.2750,    0.2320,,,,    7.5000,    0.0025,,,,,,1
HrB,     4, 2030.0000,    2.0000,    0.2600,    0.5040,    0.2360,    0.0700,    0.0790,    0.2500,    2.6640,    0.2380,    0.1900,,,,    7.9000,    0.0025,,,,,,1
Kn,     1,  280.0000,    1.4100,    0.2250,    0.5270,    0.2480,    0.0200,    0.0830,    0.0000,   33.0120,    0.2910,    0.1440,,,,    6.7000,    0.0200,,,,,,1
Kn,     2, 1400.0000,    1.5000,    0.2650,    0.5000,    0.2350,    0.0200,    0.0780,    0.0300,   33.0120,    0.3010,    0.1590,,,,    7.0000,    0.0075,,,,,,1
Kn,     3, 2030.0000,    1.4700,    0.1700,    0.3300,    0.5000,    0.0700,    0.1500,    0.0300,   83.8440,    0.1850,    0.0960,,,,    7.2000,    0.0025,,,,,,1
La,     1,  200.0000,    1.7400,    0.4750,    0.4700,    0.0550,,    0.0270,    0.0000,    3.3120,    0.3490,    0.3020,,,,    6.7000,    0.0400,,,,,,1
La,     2, 1140.0000,    1.8600,    0.5250,    0.2930,    0.1820,,    0.0560,    0.0200,    0.7560,    0.3720,    0.2980,,,,    7.2000,    0.0075,,,,,,1
La,     3, 1520.0000,    1.9000,    0.5250,    0.2930,    0.1820,,    0.0560,    0.1700,    0.7560,    0.3650,    0.2940,,,,    7.9000,    0.0035,,,,,,1
McA,     1,  200.0000,    1.5000,    0.2450,    0.5460,    0.2090,,    0.0870,    0.0000,   33.0120,    0.3120,    0.1720,,,,    7.0000,    0.0250,,,,,,1
McA,     2,  230.0000,    1.7100,    0.3400,    0.4790,    0.1810,,    0.1110,    0.0000,   10.1520,    0.3490,    0.2360,,,,    6.5000,    0.0250,,,,,,1
McA,     3,  890.0000,    2.0900,    0.4250,    0.5250,    0.0500,,    0.0230,    0.0300,    2.5560,    0.3050,    0.2180,,,,    6.7000,    0.0025,,,,,,1
McA,     4, 1040.0000,    2.0500,    0.4250,    0.4980,    0.0770,,    0.0370,    0.0300,    2.5560,    0.3030,    0.2140,,,,    6.7000,    0.0025,,,,,,1
McA,     5, 1520.0000,    2.0900,    0.4250,    0.4250,    0.1500,    0.0400,    0.0200,    0.1500,    2.5560,    0.3330,    0.2120,,,,    8.2000,    0.0010,,,,,,1
McA,     6, 1650.0000,    1.9900,    0.4250,    0.4250,    0.1500,,    0.0100,    0.2000,    2.5560,    0.3320,    0.2050,,,,    8.2000,    0.0010,,,,,,1
McB,     1,  230.0000,    1.7100,    0.3400,    0.4790,    0.1810,,    0.1110,    0.0000,   10.1520,    0.3490,    0.2360,,,,    6.5000,    0.0250,,,,,,1
McB,     2, 1040.0000,    2.0500,    0.4250,    0.4980,    0.0770,,    0.0370,    0.0300,    2.5560,    0.3030,    0.2140,,,,    6.7000,    0.0025,,,,,,1
McB,     3, 1650.0000,    1.9900,    0.4250,    0.4250,    0.1500,,    0.0100,    0.1500,    2.5560,    0.3320,    0.2050,,,,    8.2000,    0.0010,,,,,,1
MdA,     1,  230.0000,    1.7100,    0.3400,    0.4790,    0.1810,,    0.1110,    0.0000,   10.1520,    0.3490,    0.2360,,,,    6.5000,    0.0250,,,,,,1
MdA,     2, 1040.0000,    2.0500,    0.4250,    0.4980,    0.0770,,    0.0370,    0.0300,    2.5560,    0.3030,    0.2140,,,,    6.7000,    0.0025,,,,,,1
MdA,     3, 1650.0000,    1.9900,    0.4250,    0.4250,    0.1500,,    0.0100,    0.2000,    2.5560,    0.3320,    0.2050,,,,    8.2000,    0.0010,,,,,,1
Me,     1,  230.0000,    1.5500,    0.2100,    0.6100,    0.1800,    0.0000,    0.0600,    0.0000,   33.0120,    0.2970,    0.1500,,,,    6.5000,    0.0250,,,,,,1
Me,     2,  330.0000,    1.4800,    0.3600,    0.5400,    0.1000,    0.0000,    0.0400,    0.0000,   33.0120,    0.3480,    0.2340,,,,    6.5000,    0.0500,,,,,,1
Me,     3,  710.0000,    1.8100,    0.4000,    0.5200,    0.0800,    0.0000,    0.0400,    0.0000,   10.1520,    0.3170,    0.2390,,,,    6.7000,    0.0150,,,,,,1
Me,     4,  840.0000,    1.7400,    0.3700,    0.5000,    0.1300,    0.0000,    0.0500,    0.0000,    3.3120,    0.3490,    0.2200,,,,    5.9000,    0.0075,,,,,,1
Me,     5,  970.0000,    1.7300,    0.3300,    0.4800,    0.1900,    0.0000,    0.0700,    0.0500,    3.3120,    0.3340,    0.2090,,,,    7.2000,    0.0050,,,,,,1
Me,     6, 1270.0000,    1.8100,    0.3600,    0.5400,    0.1000,    0.0000,    0.0400,    0.0000,   10.1520,    0.3490,    0.2200,,,,    6.7000,    0.0100,,,,,,1
Me,     7, 2000.0000,    1.7400,    0.3000,    0.5500,    0.1500,    0.0000,    0.0500,    0.2300,    3.3120,    0.3270,    0.1960,,,,    8.2000,    0.0025,,,,,,1
Mf,     1,  250.0000,    1.8100,    0.4250,    0.4980,    0.0770,    0.0200,    0.0370,    0.0000,   33.0120,    0.3420,    0.2950,,,,    6.5000,    0.0550,,,,,,1
Mf,     2,  280.0000,    1.6600,    0.2950,    0.3690,    0.3360,    0.0500,    0.1010,    0.0000,   33.0120,    0.3460,    0.2430,,,,    6.5000,    0.0550,,,,,,1
Mf,     3,  990.0000,    1.8100,    0.2700,    0.3780,    0.3520,    0.0800,    0.1050,    0.0300,   33.0120,    0.3080,    0.1810,,,,    7.0000,    0.0075,,,,,,1
Mf,     4, 1020.0000,    1.7700,    0.3850,    0.5320,    0.0830,    0.0200,    0.0290,    0.0300,   10.1520,    0.3500,    0.2450,,,,    6.5000,    0.0075,,,,,,1
Mf,     5, 1520.0000,    1.8300,    0.2500,    0.5000,    0.2500,    0.0300,    0.0400,    0.1700,   10.1520,    0.3030,    0.1630,,,,    7.9000,    0.0035,,,,,,1
Mg,     1,  230.0000,    1.6600,    0.3350,    0.4780,    0.1870,    0.0500,    0.1130,    0.0000,   33.0120,    0.3530,    0.2560,,,,    6.5000,    0.0550,,,,,,1
Mg,     2, 1120.0000,    1.7800,    0.2700,    0.2300,    0.5000,    0.0800,    0.1010,    0.0000,   33.0120,    0.2480,    0.1780,,,,    7.0000,    0.0075,,,,,,1
Mg,     3, 1520.0000,    1.5200,    0.1150,    0.2320,    0.6530,    0.2800,    0.1160,    0.1800,  101.6280,    0.1340,    0.0600,,,,    7.9000,    0.0075,,,,,,1
Mh,     1,  250.0000,    1.6000,    0.3100,    0.4900,    0.2000,    0.0500,    0.1220,    0.0000,   33.0120,    0.3420,    0.2350,,,,    6.7000,    0.0550,,,,,,1
Mh,     2,  640.0000,    1.9200,    0.3900,    0.3100,    0.3000,    0.0800,    0.0840,    0.0500,   10.1520,    0.3470,    0.2540,,,,    7.0000,    0.0125,,,,,,1
Mk,     1,  280.0000,    1.6600,    0.2950,    0.3690,    0.3360,    0.0500,    0.1010,    0.0000,   33.0120,    0.3460,    0.2430,,,,    6.5000,    0.0550,,,,,,1
Mk,     2,  990.0000,    1.8100,    0.2700,    0.3780,    0.3520,    0.0800,    0.1050,    0.0300,   33.0120,    0.3080,    0.1810,,,,    7.0000,    0.0075,,,,,,1
Mk,     3, 1520.0000,    1.6200,    0.1150,    0.2280,    0.6570,    0.2800,    0.1170,    0.1700,  101.6280,    0.1360,    0.0630,,,,    7.9000,    0.0075,,,,,,1
MlA,     1,  280.0000,    1.6600,    0.2950,    0.3690,    0.3360,    0.0500,    0.1010,    0.0000,   33.0120,    0.3460,    0.2430,,,,    6.5000,    0.0550,,,,,,1
MlA,     2,  990.0000,    1.8100,    0.2700,    0.3780,    0.3520,    0.0800,    0.1050,    0.0300,   33.0120,    0.3080,    0.1810,,,,    7.0000,    0.0075,,,,,,1
MlA,     3, 1520.0000,    1.6200,    0.1150,    0.2280,    0.6570,    0.2800,    0.1170,    0.1700,  101.6280,    0.1360,    0.0630,,,,    7.9000,    0.0075,,,,,,1
Mnl3A,     1,  200.0000,    1.3400,    0.1800,    0.5400,    0.2800,    0.0500,    0.1000,    0.0000,   33.0120,    0.3150,    0.1850,,,,    6.6000,    0.0800,,,,,,1
Mnl3A,     2,  230.0000,    1.5000,    0.2500,    0.5100,    0.2400,    0.0400,    0.0800,    0.0000,   33.0120,    0.3020,    0.1680,,,,    6.2000,    0.0200,,,,,,1
Mnl3A,     3,  250.0000,    1.8000,    0.3800,    0.5500,    0.0700,,    0.0250,    0.0000,   10.1520,    0.3790,    0.2980,,,,    6.7000,    0.0350,,,,,,1
Mnl3A,     4,  510.0000,    1.3600,    0.2200,    0.5200,    0.2600,    0.0000,    0.0900,    0.0000,   33.0120,    0.2560,    0.1140,,,,    6.6000,    0.0125,,,,,,1
Mnl3A,     5,  760.0000,    1.7800,    0.4200,    0.4200,    0.1600,    0.0400,    0.0700,    0.0000,    3.3120,    0.2960,    0.2210,,,,    5.9000,    0.0050,,,,,,1
Mnl3A,     6,  910.0000,    2.0900,    0.3600,    0.4000,    0.2400,    0.0500,    0.0600,    0.1300,    3.3120,    0.2470,    0.2310,,,,    7.3000,    0.0025,,,,,,1
Mnl3A,     7, 1450.0000,    1.8600,    0.4200,    0.5000,    0.0800,,    0.0350,    0.0500,    3.3120,    0.3210,    0.2470,,,,    7.6000,    0.0100,,,,,,1
Mnl3A,     8, 2030.0000,    2.0700,    0.3400,    0.4000,    0.2600,    0.0500,    0.0700,    0.2900,    2.6640,    0.2190,    0.1970,,,,    7.9000,    0.0025,,,,,,1
Mns3A,     1,  230.0000,    1.5000,    0.2400,    0.5600,    0.2000,,    0.0900,    0.0000,   33.0120,    0.3120,    0.1720,,,,    7.0000,    0.0250,,,,,,1
Mns3A,     2,  280.0000,    1.8000,    0.3800,    0.5500,    0.0700,,    0.0250,    0.0000,   10.1520,    0.3790,    0.2980,,,,    6.7000,    0.0350,,,,,,1
Mns3A,     3,  300.0000,    1.5800,    0.3200,    0.5300,    0.1500,    0.0000,    0.0210,    0.0000,   33.0120,    0.3340,    0.2200,,,,    7.0000,    0.0450,,,,,,1
Mns3A,     4,  910.0000,    1.9300,    0.4500,    0.5000,    0.0500,,    0.0250,    0.0000,    3.3120,    0.3380,    0.2790,,,,    7.0000,    0.0125,,,,,,1
Mns3A,     5, 1040.0000,    2.0900,    0.4400,    0.5100,    0.0500,,    0.0200,    0.0300,    2.5560,    0.3050,    0.2180,,,,    6.7000,    0.0025,,,,,,1
Mns3A,     6, 1420.0000,    1.8600,    0.4200,    0.5000,    0.0800,,    0.0350,    0.0500,    3.3120,    0.3210,    0.2470,,,,    7.6000,    0.0100,,,,,,1
Mns3A,     7, 1630.0000,    1.7800,    0.4200,    0.4400,    0.1400,    0.0000,    0.0670,    0.0000,    8.3700,    0.3210,    0.2570,,,,    7.0000,    0.0125,,,,,,1
Mns3A,     8, 2030.0000,    1.7000,    0.3500,    0.4500,    0.2000,    0.0200,    0.1000,    0.0000,    8.3700,    0.2910,    0.1480,,,,    7.0000,    0.0050,,,,,,1
MnUXA,     1,  230.0000,    1.5000,    0.2400,    0.5600,    0.2000,,    0.0900,    0.0000,   33.0120,    0.3120,    0.1720,,,,    7.0000,    0.0250,,,,,,1
MnUXA,     2,  280.0000,    1.8000,    0.3800,    0.5500,    0.0700,,    0.0250,    0.0000,   10.1520,    0.3790,    0.2980,,,,    6.7000,    0.0350,,,,,,1
MnUXA,     3,  300.0000,    1.5800,    0.3200,    0.5300,    0.1500,    0.0000,    0.0210,    0.0000,   33.0120,    0.3340,    0.2200,,,,    7.0000,    0.0450,,,,,,1
MnUXA,     4,  910.0000,    1.9300,    0.4500,    0.5000,    0.0500,,    0.0250,    0.0000,    3.3120,    0.3380,    0.2790,,,,    7.0000,    0.0125,,,,,,1
MnUXA,     5, 1040.0000,    2.0900,    0.4400,    0.5100,    0.0500,,    0.0200,    0.0300,    2.5560,    0.3050,    0.2180,,,,    6.7000,    0.0025,,,,,,1
MnUXA,     6, 1420.0000,    1.8600,    0.4200,    0.5000,    0.0800,,    0.0350,    0.0500,    3.3120,    0.3210,    0.2470,,,,    7.6000,    0.0100,,,,,,1
MnUXA,     7, 1630.0000,    1.7800,    0.4200,    0.4400,    0.1400,    0.0000,    0.0670,    0.0000,    8.3700,    0.3210,    0.2570,,,,    7.0000,    0.0125,,,,,,1
MnUXA,     8, 2030.0000,    1.7000,    0.3500,    0.4500,    0.2000,    0.0200,    0.1000,    0.0000,    8.3700,    0.2910,    0.1480,,,,    7.0000,    0.0050,,,,,,1
Mny3A,     1,  230.0000,    1.4400,    0.1600,    0.5400,    0.3000,    0.0300,    0.0900,    0.0000,   33.0120,    0.2630,    0.1110,,,,    7.0000,    0.0175,,,,,,1
Mny3A,     2,  250.0000,    1.8000,    0.3800,    0.5500,    0.0700,,    0.0250,    0.0000,   10.1520,    0.3790,    0.2980,,,,    6.7000,    0.0350,,,,,,1
Mny3A,     3,  300.0000,    1.7100,    0.2800,    0.3880,    0.3320,    0.0600,    0.0990,    0.0000,   33.0120,    0.3420,    0.2230,,,,    6.7000,    0.0350,,,,,,1
Mny3A,     4,  840.0000,    1.9300,    0.4500,    0.5000,    0.0500,,    0.0250,    0.0000,    3.3120,    0.3380,    0.2790,,,,    7.0000,    0.0125,,,,,,1
Mny3A,     5, 1140.0000,    1.8600,    0.4200,    0.5000,    0.0800,,    0.0350,    0.0300,    3.3120,    0.3210,    0.2470,,,,    7.6000,    0.0100,,,,,,1
Mny3A,     6, 1190.0000,    1.7600,    0.2700,    0.3310,    0.3990,    0.0500,    0.1190,    0.0000,   33.0120,    0.3090,    0.1820,,,,    6.7000,    0.0125,,,,,,1
Mny3A,     7, 1240.0000,    1.7600,    0.2800,    0.3800,    0.3400,    0.0900,    0.1000,    0.0000,   33.0120,    0.3020,    0.1760,,,,    6.1000,    0.0075,,,,,,1
Mny3A,     8, 2030.0000,    1.8700,    0.0300,    0.0700,    0.9000,    0.1500,    0.1000,    0.3200, 1345.2120,    0.0450,    0.0140,,,,    8.2000,    0.0050,,,,,,1
MrD2,     1,  200.0000,    1.6600,    0.3000,    0.4800,    0.2200,    0.0300,    0.0600,    0.0000,   33.0120,    0.3280,    0.2090,,,,    6.4000,    0.0200,,,,,,1
MrD2,     2,  250.0000,    1.6000,    0.2200,    0.5600,    0.2200,    0.0300,    0.0600,    0.0000,   33.0120,    0.2960,    0.1560,,,,    6.4000,    0.0250,,,,,,1
MrD2,     3,  280.0000,    1.6700,    0.3500,    0.4400,    0.2100,    0.0200,    0.0700,    0.0000,   33.0120,    0.3560,    0.1800,,,,    6.4000,    0.0500,,,,,,1
MrD2,     4,  430.0000,    1.7700,    0.4100,    0.4100,    0.1800,    0.0600,    0.0600,    0.0000,   10.1520,    0.3000,    0.2270,,,,    5.9000,    0.0100,,,,,,1
MrD2,     5,  690.0000,    1.8600,    0.4200,    0.3600,    0.2200,    0.0500,    0.0700,    0.0000,    3.3120,    0.3150,    0.2050,,,,    6.2000,    0.0100,,,,,,1
MrD2,     6,  710.0000,    1.7700,    0.4300,    0.3500,    0.2200,    0.0600,    0.0600,    0.0000,    8.3520,    0.3260,    0.2200,,,,    6.3000,    0.0075,,,,,,1
MrD2,     7,  810.0000,    1.8900,    0.3600,    0.4000,    0.2400,    0.0800,    0.0700,    0.1200,    3.3120,    0.2950,    0.2430,,,,    7.3000,    0.0050,,,,,,1
MrD2,     8,  830.0000,    1.8000,    0.4200,    0.4200,    0.1600,    0.0400,    0.0500,    0.0000,    3.3120,    0.3110,    0.2400,,,,    6.5000,    0.0125,,,,,,1
MrD2,     9,  840.0000,    1.8000,    0.3600,    0.4000,    0.2400,    0.0600,    0.0700,    0.1000,    3.3120,    0.3420,    0.2350,,,,    7.4000,    0.0050,,,,,,1
MrD2,    10,  860.0000,    1.8500,    0.4200,    0.4200,    0.1600,    0.0400,    0.0400,    0.0000,   10.1520,    0.3090,    0.2100,,,,    6.4000,    0.0125,,,,,,1
MrD2,    11,  990.0000,    2.0000,    0.3500,    0.4000,    0.2500,    0.0600,    0.0700,    0.1200,    3.3120,    0.2660,    0.2100,,,,    7.6000,    0.0050,,,,,,1
MrD2,    12, 1450.0000,    1.8400,    0.4200,    0.3800,    0.2000,    0.0400,    0.0500,    0.0000,   10.1520,    0.3280,    0.2350,,,,    7.0000,    0.0100,,,,,,1
MrD2,    13, 2000.0000,    1.9700,    0.3600,    0.3900,    0.2500,    0.0800,    0.0700,    0.2600,    2.6640,    0.2470,    0.2220,,,,    7.9000,    0.0025,,,,,,1
MrE2,     1,  130.0000,    1.4400,    0.2400,    0.3800,    0.3800,    0.0800,    0.1000,    0.0000,   33.0120,    0.2760,    0.1400,,,,    7.0000,    0.0100,,,,,,1
MrE2,     2,  200.0000,    1.5500,    0.2400,    0.5200,    0.2400,    0.0400,    0.0600,    0.0000,   33.0120,    0.2960,    0.1590,,,,    6.5000,    0.0200,,,,,,1
MrE2,     3,  250.0000,    1.5600,    0.2200,    0.5600,    0.2200,    0.0300,    0.0600,    0.0000,   33.0120,    0.2960,    0.1560,,,,    6.4000,    0.0250,,,,,,1
MrE2,     4,  360.0000,    1.7100,    0.2400,    0.3200,    0.4400,    0.0500,    0.1300,    0.1300,   10.1520,    0.2920,    0.1560,,,,    7.6000,    0.0075,,,,,,1
MrE2,     5,  430.0000,    1.7500,    0.4100,    0.4100,    0.1800,    0.0600,    0.0600,    0.0000,   10.1520,    0.3000,    0.2270,,,,    5.9000,    0.0100,,,,,,1
MrE2,     6,  690.0000,    1.8400,    0.4200,    0.3600,    0.2200,    0.0500,    0.0700,    0.0000,    3.3120,    0.3150,    0.2050,,,,    6.2000,    0.0100,,,,,,1
MrE2,     7,  710.0000,    1.7600,    0.4300,    0.3500,    0.2200,    0.0600,    0.0600,    0.0000,    8.3520,    0.3260,    0.2200,,,,    6.3000,    0.0075,,,,,,1
MrE2,     8,  810.0000,    1.8700,    0.3600,    0.4000,    0.2400,    0.0800,    0.0700,    0.1200,    3.3120,    0.2950,    0.2430,,,,    7.3000,    0.0050,,,,,,1
MrE2,     9,  830.0000,    1.7800,    0.4200,    0.4200,    0.1600,    0.0400,    0.0500,    0.0000,    3.3120,    0.3110,    0.2400,,,,    6.5000,    0.0125,,,,,,1
MrE2,    10,  840.0000,    1.7800,    0.3600,    0.4000,    0.2400,    0.0600,    0.0700,    0.1000,    3.3120,    0.3420,    0.2350,,,,    7.4000,    0.0050,,,,,,1
MrE2,    11,  990.0000,    1.9800,    0.3500,    0.4000,    0.2500,    0.0600,    0.0700,    0.1200,    3.3120,    0.2660,    0.2100,,,,    7.6000,    0.0050,,,,,,1
MrE2,    12, 2000.0000,    1.9100,    0.3200,    0.4600,    0.2200,    0.0800,    0.0600,    0.2500,    1.4400,    0.2660,    0.2270,,,,    7.9000,    0.0025,,,,,,1
MsD3,     1,  130.0000,    1.4400,    0.2400,    0.3800,    0.3800,    0.0800,    0.1000,    0.0000,   33.0120,    0.2760,    0.1400,,,,    7.0000,    0.0175,,,,,,1
MsD3,     2,  180.0000,    1.6600,    0.3200,    0.4500,    0.2300,    0.0400,    0.0700,    0.0000,   10.1520,    0.3290,    0.2130,,,,    6.5000,    0.0150,,,,,,1
MsD3,     3,  250.0000,    1.6000,    0.2500,    0.4500,    0.3000,    0.0300,    0.0800,    0.0000,   33.0120,    0.3070,    0.1730,,,,    6.4000,    0.0250,,,,,,1
MsD3,     4,  360.0000,    1.7100,    0.2400,    0.3200,    0.4400,    0.0500,    0.1300,    0.1300,   10.1520,    0.2920,    0.1560,,,,    7.6000,    0.0075,,,,,,1
MsD3,     5,  640.0000,    1.7700,    0.4100,    0.3700,    0.2200,    0.0600,    0.0600,    0.0000,    8.3520,    0.3260,    0.2200,,,,    6.3000,    0.0075,,,,,,1
MsD3,     6,  760.0000,    1.8900,    0.3600,    0.4000,    0.2400,    0.0800,    0.0700,    0.1200,    3.3120,    0.2950,    0.2430,,,,    7.3000,    0.0050,,,,,,1
MsD3,     7,  830.0000,    1.8000,    0.4200,    0.4200,    0.1600,    0.0400,    0.0500,    0.0000,    3.3120,    0.3110,    0.2400,,,,    6.5000,    0.0125,,,,,,1
MsD3,     8,  840.0000,    1.8000,    0.3600,    0.4000,    0.2400,    0.0600,    0.0700,    0.1000,    3.3120,    0.3420,    0.2350,,,,    7.4000,    0.0050,,,,,,1
MsD3,     9,  990.0000,    2.0000,    0.3500,    0.4000,    0.2500,    0.0600,    0.0700,    0.1200,    3.3120,    0.2660,    0.2100,,,,    7.6000,    0.0050,,,,,,1
MsD3,    10, 2000.0000,    1.9100,    0.3200,    0.4600,    0.2200,    0.0800,    0.0600,    0.2500,    1.5120,    0.2660,    0.2270,,,,    7.9000,    0.0025,,,,,,1
Mu,     1,  560.0000, -999.0000,  999.0000,  999.0000,    0.0000,,    0.0000,    0.0000,   78.7680, -999.0000, -999.0000,,,,,,,,,,,1
Mu,     2, 1520.0000,    0.2900,    0.2650,    0.6850,    0.0500,    0.0400,    0.0100,    0.7000,    3.3120, -999.0000, -999.0000,,,,,,,,,,,1
OcA,     1,  200.0000,    1.4100,    0.1650,    0.4000,    0.4350,    0.0200,    0.1230,    0.0000,   33.0120,    0.2640,    0.1100,,,,    6.1000,    0.0175,,,,,,1
OcA,     2,  710.0000,    1.7600,    0.2750,    0.4750,    0.2500,    0.0700,    0.0760,    0.0000,   33.0120,    0.2950,    0.1700,,,,    5.5000,    0.0050,,,,,,1
OcA,     3, 1400.0000,    1.7700,    0.3100,    0.1900,    0.5000,    0.2600,    0.0920,    0.0000,   33.0120,    0.1920,    0.1420,,,,    6.7000,    0.0025,,,,,,1
OcA,     4, 1850.0000,    1.8700,    0.0350,    0.0650,    0.9000,    0.2500,    0.1000,    0.2500, 1345.2120,    0.0450,    0.0140,,,,    7.9000,    0.0025,,,,,,1
OcB,     1,  180.0000,    1.4100,    0.1650,    0.4000,    0.4350,    0.0200,    0.1230,    0.0000,   33.0120,    0.2640,    0.1100,,,,    6.1000,    0.0175,,,,,,1
OcB,     2,  690.0000,    1.7600,    0.2750,    0.4750,    0.2500,    0.0700,    0.0760,    0.0000,   33.0120,    0.2950,    0.1700,,,,    5.5000,    0.0050,,,,,,1
OcB,     3, 1350.0000,    1.7700,    0.3100,    0.1900,    0.5000,    0.2600,    0.0920,    0.0000,   33.0120,    0.1920,    0.1420,,,,    6.7000,    0.0025,,,,,,1
OcB,     4, 1830.0000,    1.8700,    0.0350,    0.0650,    0.9000,    0.2500,    0.1000,    0.2500, 1345.2120,    0.0450,    0.0140,,,,    7.9000,    0.0025,,,,,,1
On,     1,  380.0000,    0.8400,    0.2350,    0.6710,    0.0940,,    0.0660,    0.0000,   33.0120,    0.3300,    0.2020,,,,    5.7000,    0.1750,,,,,,1
On,     2, 1520.0000,    1.5500,    0.3000,    0.6140,    0.0860,    0.0400,    0.0360,    0.1000,    3.3120,    0.3610,    0.2710,,,,    7.9000,    0.0750,,,,,,1
Pm,     1,  250.0000,    1.5200,    0.2200,    0.5600,    0.2200,    0.0300,    0.0600,    0.0000,   33.0120,    0.2930,    0.1540,,,,    6.4000,    0.0250,,,,,,1
Pm,     2,  280.0000,    1.6600,    0.3500,    0.5000,    0.1500,    0.0200,    0.0500,    0.0000,   33.0120,    0.3460,    0.2440,,,,    6.4000,    0.0400,,,,,,1
Pm,     3,  830.0000,    1.7700,    0.4200,    0.4200,    0.1600,    0.0400,    0.0500,    0.0000,    3.3120,    0.3150,    0.2410,,,,    6.5000,    0.0100,,,,,,1
Pm,     4,  860.0000,    1.8300,    0.4200,    0.4200,    0.1600,    0.0400,    0.0400,    0.0000,   10.1520,    0.3120,    0.2430,,,,    6.9000,    0.0150,,,,,,1
Pm,     5,  910.0000,    1.9300,    0.4500,    0.5000,    0.0500,,    0.0300,    0.0000,    3.3120,    0.3310,    0.2650,,,,    7.0000,    0.0125,,,,,,1
Pm,     6,  990.0000,    2.0100,    0.3500,    0.4000,    0.2500,    0.0600,    0.0700,    0.1200,    3.3120,    0.2760,    0.2550,,,,    7.6000,    0.0050,,,,,,1
Pm,     7, 1200.0000,    1.8900,    0.4200,    0.4200,    0.1600,    0.0400,    0.0400,    0.0000,   10.1520,    0.2930,    0.2080,,,,    7.2000,    0.0100,,,,,,1
Pm,     8, 1420.0000,    1.8600,    0.4300,    0.5000,    0.0700,,    0.0400,    0.0500,    3.3120,    0.3220,    0.2490,,,,    7.6000,    0.0100,,,,,,1
Pm,     9, 1450.0000,    1.9000,    0.3500,    0.4400,    0.2100,    0.0700,    0.0600,    0.1500,   10.1520,    0.3140,    0.2340,,,,    7.4000,    0.0075,,,,,,1
Pm,    10, 2000.0000,    2.0900,    0.3300,    0.4500,    0.2200,    0.0700,    0.0600,    0.2400,    2.6640,    0.2380,    0.2140,,,,    8.0000,    0.0025,,,,,,1
Pn,     1,  330.0000,    1.6600,    0.3350,    0.4780,    0.1870,    0.0700,    0.1130,    0.0000,   33.0120,    0.3580,    0.2760,,,,    6.7000,    0.0750,,,,,,1
Pn,     2, 1270.0000,    1.7800,    0.4250,    0.2970,    0.2780,    0.0700,    0.0790,    0.0300,   10.1520,    0.3270,    0.2400,,,,    7.0000,    0.0125,,,,,,1
Pn,     3, 1600.0000,    1.8400,    0.3500,    0.3170,    0.3330,    0.0700,    0.1010,    0.2200,   10.1520,    0.3350,    0.2300,,,,    7.6000,    0.0050,,,,,,1
Po,     1,  250.0000,    1.5200,    0.2200,    0.5600,    0.2200,    0.0300,    0.0600,    0.0000,   33.0120,    0.2930,    0.1540,,,,    6.4000,    0.0250,,,,,,1
Po,     2,  280.0000,    1.7200,    0.4200,    0.4600,    0.1200,    0.0200,    0.0400,    0.0000,   33.0120,    0.3270,    0.1900,,,,    6.4000,    0.0400,,,,,,1
Po,     3,  460.0000,    1.2900,    0.2250,    0.5510,    0.2240,    0.0700,    0.0890,    0.0000,   33.0120,    0.2860,    0.1440,,,,    6.7000,    0.0350,,,,,,1
Po,     4,  830.0000,    1.7700,    0.4200,    0.4200,    0.1600,    0.0400,    0.0500,    0.0000,    3.3120,    0.3130,    0.2400,,,,    6.5000,    0.0100,,,,,,1
